Maturity,Last,Change,High,Low,Settlement,Volume,timestamp
08/21/2024,14.2,0.004,14.25,14.1,14.1965,"1,105",12/07/2024 06:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 06:00
09/18/2024,15.22,-0.031,15.3,15.2,15.2505,505,12/07/2024 06:00
10/16/2024,17.62,-0.028,17.68,17.61,17.648,130,12/07/2024 06:00
11/20/2024,17.17,-0.013,17.23,17.16,17.1826,213,12/07/2024 06:00
12/18/2024,16.97,0.02,17.02,16.95,16.95,91,12/07/2024 06:00
01/22/2025,17.77,0.051,17.8,17.75,17.7193,109,12/07/2024 06:00
02/19/2025,18.12,-0.005,18.12,18.06,18.125,8,12/07/2024 06:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 06:00
VIX,12.92,0.07,13.33,13.33,-,-,12/07/2024 07:00
07/17/2024,13.1,-0.018,13.15,13,13.1184,"1,018",12/07/2024 07:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 07:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 07:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 07:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 07:00
08/21/2024,14.16,-0.037,14.25,14.1,14.1965,"1,107",12/07/2024 07:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 07:00
09/18/2024,15.22,-0.031,15.3,15.2,15.2505,505,12/07/2024 07:00
10/16/2024,17.62,-0.028,17.68,17.61,17.648,130,12/07/2024 07:00
11/20/2024,17.17,-0.013,17.23,17.16,17.1826,235,12/07/2024 07:00
12/18/2024,16.97,0.02,17.02,16.95,16.95,91,12/07/2024 07:00
01/22/2025,17.77,0.051,17.8,17.75,17.7193,109,12/07/2024 07:00
02/19/2025,18.12,-0.005,18.12,18.06,18.125,8,12/07/2024 07:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 07:00
VIX,12.92,0.07,13.33,13.33,-,-,12/07/2024 08:00
07/17/2024,13.05,-0.068,13.15,13,13.1184,"1,042",12/07/2024 08:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 08:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 08:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 08:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 08:00
08/21/2024,14.15,-0.047,14.25,14.1,14.1965,"1,236",12/07/2024 08:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 08:00
09/18/2024,15.21,-0.041,15.3,15.2,15.2505,533,12/07/2024 08:00
10/16/2024,17.63,-0.018,17.68,17.61,17.648,137,12/07/2024 08:00
11/20/2024,17.18,-0.003,17.23,17.16,17.1826,248,12/07/2024 08:00
12/18/2024,16.97,0.02,17.02,16.95,16.95,95,12/07/2024 08:00
01/22/2025,17.77,0.051,17.8,17.75,17.7193,109,12/07/2024 08:00
02/19/2025,18.12,-0.005,18.12,18.06,18.125,8,12/07/2024 08:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 08:00
VIX,12.92,0.07,13.33,13.33,-,-,12/07/2024 09:00
07/17/2024,13,-0.118,13.15,13,13.1184,"1,701",12/07/2024 09:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 09:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 09:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 09:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 09:00
08/21/2024,14.1,-0.097,14.25,14.08,14.1965,"1,455",12/07/2024 09:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 09:00
09/18/2024,15.15,-0.101,15.3,15.15,15.2505,916,12/07/2024 09:00
10/16/2024,17.58,-0.068,17.68,17.58,17.648,222,12/07/2024 09:00
11/20/2024,17.15,-0.033,17.23,17.15,17.1826,291,12/07/2024 09:00
12/18/2024,16.95,0,17.02,16.95,16.95,100,12/07/2024 09:00
01/22/2025,17.75,0.031,17.8,17.75,17.7193,113,12/07/2024 09:00
02/19/2025,18.05,-0.075,18.12,18.05,18.125,9,12/07/2024 09:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 09:00
VIX,12.84,-0.09,12.89,12.89,-,-,12/07/2024 10:00
07/17/2024,13.03,-0.088,13.15,13,13.1184,"2,548",12/07/2024 10:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 10:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 10:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 10:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 10:00
08/21/2024,14.12,-0.077,14.25,14.08,14.1965,"2,196",12/07/2024 10:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 10:00
09/18/2024,15.17,-0.081,15.3,15.14,15.2505,"1,437",12/07/2024 10:00
10/16/2024,17.58,-0.068,17.68,17.55,17.648,466,12/07/2024 10:00
11/20/2024,17.16,-0.023,17.23,17.15,17.1826,457,12/07/2024 10:00
12/18/2024,16.96,0.01,17.02,16.95,16.95,103,12/07/2024 10:00
01/22/2025,17.75,0.031,17.8,17.75,17.7193,118,12/07/2024 10:00
02/19/2025,18.05,-0.075,18.12,18.05,18.125,9,12/07/2024 10:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 10:00
VIX,12.79,-0.13,12.89,12.89,-,-,12/07/2024 11:00
07/17/2024,13,-0.118,13.15,12.95,13.1184,"2,923",12/07/2024 11:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 11:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 11:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 11:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 11:00
08/21/2024,14.09,-0.107,14.25,14.06,14.1965,"2,837",12/07/2024 11:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 11:00
09/18/2024,15.15,-0.101,15.3,15.14,15.2505,"1,524",12/07/2024 11:00
10/16/2024,17.55,-0.098,17.68,17.55,17.648,505,12/07/2024 11:00
11/20/2024,17.16,-0.023,17.23,17.15,17.1826,459,12/07/2024 11:00
12/18/2024,16.96,0.01,17.02,16.95,16.95,114,12/07/2024 11:00
01/22/2025,17.77,0.051,17.8,17.75,17.7193,131,12/07/2024 11:00
02/19/2025,18.05,-0.075,18.12,18.05,18.125,9,12/07/2024 11:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 11:00
VIX,12.72,-0.2,12.89,12.89,-,-,12/07/2024 14:00
07/17/2024,12.95,-0.168,13.15,12.95,13.1184,"4,696",12/07/2024 14:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 14:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 14:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 14:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 14:00
08/21/2024,14.07,-0.127,14.25,14,14.1965,"5,466",12/07/2024 14:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 14:00
09/18/2024,15.13,-0.121,15.3,15.11,15.2505,"2,117",12/07/2024 14:00
10/16/2024,17.6,-0.048,17.68,17.55,17.648,849,12/07/2024 14:00
11/20/2024,17.16,-0.023,17.23,17.15,17.1826,536,12/07/2024 14:00
12/18/2024,16.96,0.01,17.02,16.95,16.95,114,12/07/2024 14:00
01/22/2025,17.78,0.061,17.8,17.75,17.7193,142,12/07/2024 14:00
02/19/2025,18.05,-0.075,18.12,18.05,18.125,10,12/07/2024 14:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 14:00
VIX,12.56,-0.37,12.89,12.89,-,-,12/07/2024 15:00
07/17/2024,12.85,-0.268,13.15,12.85,13.1184,"8,494",12/07/2024 15:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 15:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 15:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 15:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 15:00
08/21/2024,14.03,-0.167,14.25,14,14.1965,"9,582",12/07/2024 15:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 15:00
09/18/2024,15.12,-0.131,15.3,15.11,15.2505,"3,132",12/07/2024 15:00
10/16/2024,17.53,-0.118,17.68,17.53,17.648,"1,152",12/07/2024 15:00
11/20/2024,17.11,-0.073,17.23,17.11,17.1826,"1,486",12/07/2024 15:00
12/18/2024,16.91,-0.04,17.02,16.91,16.95,170,12/07/2024 15:00
01/22/2025,17.72,0.001,17.8,17.71,17.7193,222,12/07/2024 15:00
02/19/2025,18.05,-0.075,18.12,18.05,18.125,10,12/07/2024 15:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 15:00
VIX,12.18,-0.61,12.89,12.89,-,-,12/07/2024 16:00
07/17/2024,12.71,-0.408,13.15,12.65,13.1184,"21,045",12/07/2024 16:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 16:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 16:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 16:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 16:00
08/21/2024,13.87,-0.327,14.25,13.85,14.1965,"20,749",12/07/2024 16:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 16:00
09/18/2024,14.96,-0.291,15.3,14.95,15.2505,"12,906",12/07/2024 16:00
10/16/2024,17.35,-0.298,17.68,17.35,17.648,"3,129",12/07/2024 16:00
11/20/2024,16.95,-0.233,17.23,16.92,17.1826,"3,223",12/07/2024 16:00
12/18/2024,16.72,-0.23,17.02,16.7,16.95,858,12/07/2024 16:00
01/22/2025,17.5,-0.219,17.8,17.5,17.7193,467,12/07/2024 16:00
02/19/2025,18.05,-0.075,18.12,18.05,18.125,10,12/07/2024 16:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 16:00
VIX,12.21,-0.72,12.89,12.89,-,-,12/07/2024 17:00
07/17/2024,12.63,-0.488,13.15,12.6,13.1184,"39,521",12/07/2024 17:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 17:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 17:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 17:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 17:00
08/21/2024,13.86,-0.337,14.25,13.8,14.1965,"38,035",12/07/2024 17:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 17:00
09/18/2024,15.02,-0.231,15.3,14.9,15.2505,"22,307",12/07/2024 17:00
10/16/2024,17.45,-0.198,17.68,17.32,17.648,"6,199",12/07/2024 17:00
11/20/2024,16.97,-0.213,17.23,16.87,17.1826,"5,337",12/07/2024 17:00
12/18/2024,16.75,-0.2,17.02,16.67,16.95,"2,006",12/07/2024 17:00
01/22/2025,17.55,-0.169,17.8,17.45,17.7193,"1,039",12/07/2024 17:00
02/19/2025,18.05,-0.075,18.12,18.05,18.125,10,12/07/2024 17:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 17:00
VIX,12.25,-0.67,12.89,12.89,-,-,12/07/2024 18:00
07/17/2024,12.67,-0.448,13.15,12.6,13.1184,"45,172",12/07/2024 18:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 18:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 18:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 18:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 18:00
08/21/2024,13.86,-0.337,14.25,13.8,14.1965,"42,643",12/07/2024 18:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 18:00
09/18/2024,15.02,-0.231,15.3,14.9,15.2505,"25,694",12/07/2024 18:00
10/16/2024,17.47,-0.178,17.68,17.32,17.648,"7,834",12/07/2024 18:00
11/20/2024,17.05,-0.133,17.23,16.87,17.1826,"6,216",12/07/2024 18:00
12/18/2024,16.77,-0.18,17.02,16.67,16.95,"2,254",12/07/2024 18:00
01/22/2025,17.55,-0.169,17.8,17.45,17.7193,"1,130",12/07/2024 18:00
02/19/2025,17.84,-0.285,18.12,17.84,18.125,12,12/07/2024 18:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 18:00
VIX,12.13,-0.79,12.89,12.89,-,-,12/07/2024 19:00
07/17/2024,12.63,-0.488,13.15,12.6,13.1184,"54,800",12/07/2024 19:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 19:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 19:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 19:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 19:00
08/21/2024,13.82,-0.377,14.25,13.8,14.1965,"52,350",12/07/2024 19:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 19:00
09/18/2024,14.95,-0.301,15.3,14.9,15.2505,"27,607",12/07/2024 19:00
10/16/2024,17.45,-0.198,17.68,17.32,17.648,"8,997",12/07/2024 19:00
11/20/2024,17.01,-0.173,17.23,16.87,17.1826,"7,238",12/07/2024 19:00
12/18/2024,16.77,-0.18,17.02,16.67,16.95,"2,841",12/07/2024 19:00
01/22/2025,17.6,-0.119,17.8,17.45,17.7193,"1,160",12/07/2024 19:00
02/19/2025,17.84,-0.285,18.12,17.84,18.125,12,12/07/2024 19:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 19:00
VIX,12.28,-0.63,12.89,12.89,-,-,12/07/2024 20:00
07/17/2024,12.68,-0.438,13.15,12.6,13.1184,"63,043",12/07/2024 20:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 20:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 20:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 20:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 20:00
08/21/2024,13.82,-0.377,14.25,13.75,14.1965,"60,459",12/07/2024 20:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 20:00
09/18/2024,14.97,-0.281,15.3,14.9,15.2505,"29,923",12/07/2024 20:00
10/16/2024,17.43,-0.218,17.68,17.32,17.648,"10,011",12/07/2024 20:00
11/20/2024,17.02,-0.163,17.23,16.87,17.1826,"7,827",12/07/2024 20:00
12/18/2024,16.76,-0.19,17.02,16.67,16.95,"3,013",12/07/2024 20:00
01/22/2025,17.58,-0.139,17.8,17.45,17.7193,"1,197",12/07/2024 20:00
02/19/2025,17.84,-0.285,18.12,17.84,18.125,12,12/07/2024 20:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 20:00
VIX,12.26,-0.65,12.89,12.89,-,-,12/07/2024 21:00
07/17/2024,12.71,-0.408,13.15,11.65,13.1184,"72,870",12/07/2024 21:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 21:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 21:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 21:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 21:00
08/21/2024,13.87,-0.327,14.25,13.75,14.1965,"66,994",12/07/2024 21:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 21:00
09/18/2024,14.97,-0.281,15.3,14.9,15.2505,"31,696",12/07/2024 21:00
10/16/2024,17.43,-0.218,17.68,17.32,17.648,"10,946",12/07/2024 21:00
11/20/2024,16.95,-0.233,17.23,16.87,17.1826,"8,400",12/07/2024 21:00
12/18/2024,16.77,-0.18,17.02,16.67,16.95,"3,584",12/07/2024 21:00
01/22/2025,17.55,-0.169,17.8,17.45,17.7193,"1,318",12/07/2024 21:00
02/19/2025,17.9,-0.225,18.12,17.84,18.125,22,12/07/2024 21:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 21:00
VIX,12.36,-0.55,12.89,12.89,-,-,12/07/2024 22:00
07/17/2024,12.8,-0.318,13.15,11.65,13.1184,"93,535",12/07/2024 22:00
07/24/2024,0,,0,0,13.825,0,12/07/2024 22:00
07/31/2024,0,,0,0,13.9,0,12/07/2024 22:00
08/07/2024,0,,0,0,14.05,0,12/07/2024 22:00
08/14/2024,0,,0,0,14.125,0,12/07/2024 22:00
08/21/2024,13.99,-0.207,14.25,13.75,14.1965,"96,525",12/07/2024 22:00
08/28/2024,0,,0,0,14.1965,0,12/07/2024 22:00
09/18/2024,15.05,-0.201,15.3,14.9,15.2505,"38,279",12/07/2024 22:00
10/16/2024,17.45,-0.198,17.68,17.32,17.648,"14,260",12/07/2024 22:00
11/20/2024,17.07,-0.113,17.23,16.87,17.1826,"11,275",12/07/2024 22:00
12/18/2024,16.81,-0.14,17.02,16.67,16.95,"5,621",12/07/2024 22:00
01/22/2025,17.6,-0.119,17.8,17.45,17.7193,"1,585",12/07/2024 22:00
02/19/2025,17.9,-0.225,18.12,17.84,18.125,30,12/07/2024 22:00
03/18/2025,0,,0,0,18.45,0,12/07/2024 22:00
VIX,12.45,-0.46,12.89,12.89,-,-,12/07/2024 23:00
07/17/2024,12.85,0.019,13.15,11.65,12.8311,"98,108",12/07/2024 23:00
07/24/2024,0,-0.35,0,0,13.475,0,12/07/2024 23:00
07/31/2024,0,-0.125,0,0,13.775,0,12/07/2024 23:00
08/07/2024,0,-0.325,0,0,13.725,0,12/07/2024 23:00
08/14/2024,0,-0.05,0,0,14.075,0,12/07/2024 23:00
08/21/2024,13.96,-0.063,14.25,13.75,14.0232,"102,102",12/07/2024 23:00
08/28/2024,0,-0.173,0,0,14.0232,0,12/07/2024 23:00
09/18/2024,15,-0.05,15.3,14.9,15.0497,"39,277",12/07/2024 23:00
10/16/2024,17.44,-0.01,17.68,17.32,17.45,"14,774",12/07/2024 23:00
11/20/2024,17,-0.068,17.23,16.87,17.068,"12,324",12/07/2024 23:00
12/18/2024,16.77,-0.062,17.02,16.67,16.8319,"6,394",12/07/2024 23:00
01/22/2025,17.6,0.04,17.8,17.45,17.5603,"1,754",12/07/2024 23:00
02/19/2025,17.93,0.03,18.12,17.84,17.9,37,12/07/2024 23:00
03/18/2025,0,-0.225,0,0,18.225,0,12/07/2024 23:00
VIX,12.45,-0.46,12.89,12.89,-,-,13/07/2024 00:00
07/17/2024,12.85,-0.287,13.15,12.6,12.8311,"109,296",13/07/2024 00:00
07/24/2024,0,-0.35,13.3,13.65,13.475,0,13/07/2024 00:00
07/31/2024,0,-0.125,13.45,14.1,13.775,0,13/07/2024 00:00
08/07/2024,0,-0.325,13.3,14.15,13.725,0,13/07/2024 00:00
08/14/2024,0,-0.05,13.85,14.35,14.075,0,13/07/2024 00:00
08/21/2024,13.96,-0.173,14.25,13.75,14.0232,"115,963",13/07/2024 00:00
08/28/2024,0,-0.173,4.2,0,14.0232,0,13/07/2024 00:00
09/18/2024,15,-0.201,15.3,14.9,15.0497,"40,992",13/07/2024 00:00
10/16/2024,17.44,-0.198,17.68,17.32,17.45,"15,471",13/07/2024 00:00
11/20/2024,17,-0.115,17.23,16.87,17.068,"12,845",13/07/2024 00:00
12/18/2024,16.77,-0.118,17.02,16.67,16.8319,"6,623",13/07/2024 00:00
01/22/2025,17.6,-0.159,17.8,17.45,17.5603,"1,851",13/07/2024 00:00
02/19/2025,17.93,-0.225,18.12,17.84,17.9,37,13/07/2024 00:00
03/18/2025,0,-0.225,18.4,18.2,18.225,0,13/07/2024 00:00
VIX,12.45,-0.46,12.89,12.89,-,-,13/07/2024 01:00
07/17/2024,12.85,-0.287,13.15,12.6,12.8311,"109,296",13/07/2024 01:00
07/24/2024,0,-0.35,13.3,13.65,13.475,0,13/07/2024 01:00
07/31/2024,0,-0.125,13.45,14.1,13.775,0,13/07/2024 01:00
08/07/2024,0,-0.325,13.3,14.15,13.725,0,13/07/2024 01:00
08/14/2024,0,-0.05,13.85,14.35,14.075,0,13/07/2024 01:00
08/21/2024,13.96,-0.173,14.25,13.75,14.0232,"115,963",13/07/2024 01:00
08/28/2024,0,-0.173,4.2,0,14.0232,0,13/07/2024 01:00
09/18/2024,15,-0.201,15.3,14.9,15.0497,"40,992",13/07/2024 01:00
10/16/2024,17.44,-0.198,17.68,17.32,17.45,"15,471",13/07/2024 01:00
11/20/2024,17,-0.115,17.23,16.87,17.068,"12,845",13/07/2024 01:00
12/18/2024,16.77,-0.118,17.02,16.67,16.8319,"6,623",13/07/2024 01:00
01/22/2025,17.6,-0.159,17.8,17.45,17.5603,"1,851",13/07/2024 01:00
02/19/2025,17.93,-0.225,18.12,17.84,17.9,37,13/07/2024 01:00
03/18/2025,0,-0.225,18.4,18.2,18.225,0,13/07/2024 01:00
VIX,12.45,-0.46,12.89,12.89,-,-,13/07/2024 02:00
07/17/2024,12.85,-0.287,13.15,12.6,12.8311,"109,296",13/07/2024 02:00
07/24/2024,0,-0.35,13.3,13.65,13.475,0,13/07/2024 02:00
07/31/2024,0,-0.125,13.45,14.1,13.775,0,13/07/2024 02:00
08/07/2024,0,-0.325,13.3,14.15,13.725,0,13/07/2024 02:00
08/14/2024,0,-0.05,13.85,14.35,14.075,0,13/07/2024 02:00
08/21/2024,13.96,-0.173,14.25,13.75,14.0232,"115,963",13/07/2024 02:00
08/28/2024,0,-0.173,4.2,0,14.0232,0,13/07/2024 02:00
09/18/2024,15,-0.201,15.3,14.9,15.0497,"40,992",13/07/2024 02:00
10/16/2024,17.44,-0.198,17.68,17.32,17.45,"15,471",13/07/2024 02:00
11/20/2024,17,-0.115,17.23,16.87,17.068,"12,845",13/07/2024 02:00
12/18/2024,16.77,-0.118,17.02,16.67,16.8319,"6,623",13/07/2024 02:00
01/22/2025,17.6,-0.159,17.8,17.45,17.5603,"1,851",13/07/2024 02:00
02/19/2025,17.93,-0.225,18.12,17.84,17.9,37,13/07/2024 02:00
03/18/2025,0,-0.225,18.4,18.2,18.225,0,13/07/2024 02:00
VIX,12.45,-0.46,12.89,12.89,-,-,13/07/2024 03:00
07/17/2024,12.85,-0.287,13.15,12.6,12.8311,"109,296",13/07/2024 03:00
07/24/2024,0,-0.35,13.3,13.65,13.475,0,13/07/2024 03:00
07/31/2024,0,-0.125,13.45,14.1,13.775,0,13/07/2024 03:00
08/07/2024,0,-0.325,13.3,14.15,13.725,0,13/07/2024 03:00
08/14/2024,0,-0.05,13.85,14.35,14.075,0,13/07/2024 03:00
08/21/2024,13.96,-0.173,14.25,13.75,14.0232,"115,963",13/07/2024 03:00
08/28/2024,0,-0.173,4.2,0,14.0232,0,13/07/2024 03:00
09/18/2024,15,-0.201,15.3,14.9,15.0497,"40,992",13/07/2024 03:00
10/16/2024,17.44,-0.198,17.68,17.32,17.45,"15,471",13/07/2024 03:00
11/20/2024,17,-0.115,17.23,16.87,17.068,"12,845",13/07/2024 03:00
12/18/2024,16.77,-0.118,17.02,16.67,16.8319,"6,623",13/07/2024 03:00
01/22/2025,17.6,-0.159,17.8,17.45,17.5603,"1,851",13/07/2024 03:00
02/19/2025,17.93,-0.225,18.12,17.84,17.9,37,13/07/2024 03:00
03/18/2025,0,-0.225,18.4,18.2,18.225,0,13/07/2024 03:00
VIX,12.45,-0.46,12.89,12.89,-,-,13/07/2024 04:00
07/17/2024,12.85,-0.287,13.15,12.6,12.8311,"109,296",13/07/2024 04:00
07/24/2024,0,-0.35,13.3,13.65,13.475,0,13/07/2024 04:00
07/31/2024,0,-0.125,13.45,14.1,13.775,0,13/07/2024 04:00
08/07/2024,0,-0.325,13.3,14.15,13.725,0,13/07/2024 04:00
08/14/2024,0,-0.05,13.85,14.35,14.075,0,13/07/2024 04:00
08/21/2024,13.96,-0.173,14.25,13.75,14.0232,"115,963",13/07/2024 04:00
08/28/2024,0,-0.173,4.2,0,14.0232,0,13/07/2024 04:00
09/18/2024,15,-0.201,15.3,14.9,15.0497,"40,992",13/07/2024 04:00
10/16/2024,17.44,-0.198,17.68,17.32,17.45,"15,471",13/07/2024 04:00
11/20/2024,17,-0.115,17.23,16.87,17.068,"12,845",13/07/2024 04:00
12/18/2024,16.77,-0.118,17.02,16.67,16.8319,"6,623",13/07/2024 04:00
01/22/2025,17.6,-0.159,17.8,17.45,17.5603,"1,851",13/07/2024 04:00
02/19/2025,17.93,-0.225,18.12,17.84,17.9,37,13/07/2024 04:00
03/18/2025,0,-0.225,18.4,18.2,18.225,0,13/07/2024 04:00
VIX,12.45,-0.46,12.89,12.89,-,-,13/07/2024 05:00
07/17/2024,12.85,-0.287,13.15,12.6,12.8311,"109,296",13/07/2024 05:00
07/24/2024,0,-0.35,13.3,13.65,13.475,0,13/07/2024 05:00
07/31/2024,0,-0.125,13.45,14.1,13.775,0,13/07/2024 05:00
08/07/2024,0,-0.325,13.3,14.15,13.725,0,13/07/2024 05:00
08/14/2024,0,-0.05,13.85,14.35,14.075,0,13/07/2024 05:00
08/21/2024,13.96,-0.173,14.25,13.75,14.0232,"115,963",13/07/2024 05:00
08/28/2024,0,-0.173,4.2,0,14.0232,0,13/07/2024 05:00
09/18/2024,15,-0.201,15.3,14.9,15.0497,"40,992",13/07/2024 05:00
10/16/2024,17.44,-0.198,17.68,17.32,17.45,"15,471",13/07/2024 05:00
11/20/2024,17,-0.115,17.23,16.87,17.068,"12,845",13/07/2024 05:00
12/18/2024,16.77,-0.118,17.02,16.67,16.8319,"6,623",13/07/2024 05:00
01/22/2025,17.6,-0.159,17.8,17.45,17.5603,"1,851",13/07/2024 05:00
02/19/2025,17.93,-0.225,18.12,17.84,17.9,37,13/07/2024 05:00
03/18/2025,0,-0.225,18.4,18.2,18.225,0,13/07/2024 05:00
VIX,12.45,-0.46,12.89,12.89,-,-,13/07/2024 06:00
07/17/2024,12.85,-0.287,13.15,12.6,12.8311,"109,296",13/07/2024 06:00
07/24/2024,0,-0.35,13.3,13.65,13.475,0,13/07/2024 06:00
07/31/2024,0,-0.125,13.45,14.1,13.775,0,13/07/2024 06:00
08/07/2024,0,-0.325,13.3,14.15,13.725,0,13/07/2024 06:00
08/14/2024,0,-0.05,13.85,14.35,14.075,0,13/07/2024 06:00
08/21/2024,13.96,-0.173,14.25,13.75,14.0232,"115,963",13/07/2024 06:00
08/28/2024,0,-0.173,4.2,0,14.0232,0,13/07/2024 06:00
09/18/2024,15,-0.201,15.3,14.9,15.0497,"40,992",13/07/2024 06:00
10/16/2024,17.44,-0.198,17.68,17.32,17.45,"15,471",13/07/2024 06:00
11/20/2024,17,-0.115,17.23,16.87,17.068,"12,845",13/07/2024 06:00
12/18/2024,16.77,-0.118,17.02,16.67,16.8319,"6,623",13/07/2024 06:00
01/22/2025,17.6,-0.159,17.8,17.45,17.5603,"1,851",13/07/2024 06:00
02/19/2025,17.93,-0.225,18.12,17.84,17.9,37,13/07/2024 06:00
03/18/2025,0,-0.225,18.4,18.2,18.225,0,13/07/2024 06:00
VIX,12.45,-0.46,12.89,12.89,-,-,13/07/2024 07:00
07/17/2024,12.85,-0.287,13.15,12.6,12.8311,"109,296",13/07/2024 07:00
07/24/2024,0,-0.35,13.3,13.65,13.475,0,13/07/2024 07:00
07/31/2024,0,-0.125,13.45,14.1,13.775,0,13/07/2024 07:00
08/07/2024,0,-0.325,13.3,14.15,13.725,0,13/07/2024 07:00
08/14/2024,0,-0.05,13.85,14.35,14.075,0,13/07/2024 07:00
08/21/2024,13.96,-0.173,14.25,13.75,14.0232,"115,963",13/07/2024 07:00
08/28/2024,0,-0.173,4.2,0,14.0232,0,13/07/2024 07:00
09/18/2024,15,-0.201,15.3,14.9,15.0497,"40,992",13/07/2024 07:00
10/16/2024,17.44,-0.198,17.68,17.32,17.45,"15,471",13/07/2024 07:00
11/20/2024,17,-0.115,17.23,16.87,17.068,"12,845",13/07/2024 07:00
12/18/2024,16.77,-0.118,17.02,16.67,16.8319,"6,623",13/07/2024 07:00
01/22/2025,17.6,-0.159,17.8,17.45,17.5603,"1,851",13/07/2024 07:00
02/19/2025,17.93,-0.225,18.12,17.84,17.9,37,13/07/2024 07:00
03/18/2025,0,-0.225,18.4,18.2,18.225,0,13/07/2024 07:00
VIX,12.45,-0.46,12.89,12.89,-,-,13/07/2024 08:00
07/17/2024,12.85,-0.287,13.15,12.6,12.8311,"109,296",13/07/2024 08:00
